,Cmax,Fp,Fp_sampled,GW_bound,betas,brute_time,counter,cutvalue_best,cutvalue_most_sampled,gammas,graph,graph_name,minimizer_method,most_common_bistring,n_Fp_evals,n_edges,n_nodes,n_samples,p,qubit_order,seed,time
10,6.0,5.999999999987881,6.0,5.268,[0.40543943 0.16228427 0.07441983],0.015623331069946289,"{(1, 0, 1, 1, 0): 65, (1, 0, 0, 1, 0): 57, (1, 0, 0, 1, 1): 37, (1, 1, 1, 0, 0): 54, (1, 1, 0, 1, 0): 49, (0, 1, 0, 1, 0): 50, (0, 1, 1, 0, 0): 58, (0, 0, 1, 0, 1): 51, (1, 0, 0, 0, 1): 52, (0, 1, 0, 1, 1): 53, (0, 1, 0, 0, 1): 47, (0, 1, 1, 1, 0): 49, (1, 1, 0, 0, 1): 61, (1, 1, 0, 0, 0): 57, (1, 0, 1, 0, 1): 58, (0, 0, 0, 1, 1): 46, (1, 0, 1, 0, 0): 35, (0, 0, 1, 1, 1): 52, (0, 0, 1, 1, 0): 58, (0, 1, 1, 0, 1): 35}",6.0,6.0,[0.19271579 0.48814881 0.75753877],"{0: {1: {'weight': 1}, 2: {'weight': 1}, 3: {'weight': 1}, 4: {'weight': 1}}, 1: {0: {'weight': 1}, 2: {'weight': 1}, 3: {'weight': 1}, 4: {'weight': 1}}, 2: {0: {'weight': 1}, 1: {'weight': 1}, 3: {'weight': 1}, 4: {'weight': 1}}, 3: {0: {'weight': 1}, 1: {'weight': 1}, 2: {'weight': 1}, 4: {'weight': 1}}, 4: {0: {'weight': 1}, 1: {'weight': 1}, 2: {'weight': 1}, 3: {'weight': 1}}}",complete-5,BFGS,"(1, 0, 1, 1, 0)",7.0,10.0,5.0,1024.0,3.0,"(0, 1, 2, 3, 4)",0.0,15.763633489608765
11,6.0,5.999999999987685,6.0,5.268,[0.42201157 0.24151026 0.1243485  0.08164929],0.015623331069946289,"{(1, 0, 1, 0, 1): 45, (0, 0, 1, 1, 1): 62, (0, 0, 1, 1, 0): 49, (0, 1, 1, 1, 0): 46, (1, 1, 0, 0, 1): 50, (0, 0, 0, 1, 1): 50, (0, 1, 1, 0, 0): 57, (1, 0, 1, 1, 0): 41, (1, 0, 0, 1, 1): 73, (1, 0, 1, 0, 0): 58, (1, 1, 1, 0, 0): 48, (0, 0, 1, 0, 1): 54, (0, 1, 0, 1, 0): 41, (1, 1, 0, 1, 0): 54, (0, 1, 0, 0, 1): 43, (1, 0, 0, 1, 0): 52, (0, 1, 0, 1, 1): 50, (0, 1, 1, 0, 1): 55, (1, 0, 0, 0, 1): 37, (1, 1, 0, 0, 0): 59}",6.0,6.0,[0.19231043 0.4116328  0.55233483 0.76444959],"{0: {1: {'weight': 1}, 2: {'weight': 1}, 3: {'weight': 1}, 4: {'weight': 1}}, 1: {0: {'weight': 1}, 2: {'weight': 1}, 3: {'weight': 1}, 4: {'weight': 1}}, 2: {0: {'weight': 1}, 1: {'weight': 1}, 3: {'weight': 1}, 4: {'weight': 1}}, 3: {0: {'weight': 1}, 1: {'weight': 1}, 2: {'weight': 1}, 4: {'weight': 1}}, 4: {0: {'weight': 1}, 1: {'weight': 1}, 2: {'weight': 1}, 3: {'weight': 1}}}",complete-5,BFGS,"(1, 0, 0, 1, 1)",6.0,10.0,5.0,1024.0,4.0,"(0, 1, 2, 3, 4)",0.0,26.003769636154175
12,6.0,5.999999999999536,6.0,5.268,[0.40823149 0.28449284 0.20606993 0.13948084 0.05915728],0.015623331069946289,"{(1, 1, 0, 0, 1): 51, (1, 0, 1, 0, 1): 44, (0, 1, 1, 0, 1): 51, (1, 0, 0, 1, 0): 69, (1, 1, 0, 0, 0): 49, (0, 1, 0, 1, 1): 51, (0, 0, 1, 1, 0): 62, (1, 0, 1, 0, 0): 49, (0, 0, 0, 1, 1): 50, (1, 0, 0, 1, 1): 41, (0, 1, 1, 0, 0): 51, (1, 1, 1, 0, 0): 39, (1, 1, 0, 1, 0): 41, (1, 0, 0, 0, 1): 42, (0, 1, 1, 1, 0): 53, (0, 1, 0, 1, 0): 62, (0, 0, 1, 0, 1): 56, (0, 1, 0, 0, 1): 62, (0, 0, 1, 1, 1): 55, (1, 0, 1, 1, 0): 46}",6.0,6.0,[0.17341419 0.3670451  0.47607473 0.60727727 0.75976129],"{0: {1: {'weight': 1}, 2: {'weight': 1}, 3: {'weight': 1}, 4: {'weight': 1}}, 1: {0: {'weight': 1}, 2: {'weight': 1}, 3: {'weight': 1}, 4: {'weight': 1}}, 2: {0: {'weight': 1}, 1: {'weight': 1}, 3: {'weight': 1}, 4: {'weight': 1}}, 3: {0: {'weight': 1}, 1: {'weight': 1}, 2: {'weight': 1}, 4: {'weight': 1}}, 4: {0: {'weight': 1}, 1: {'weight': 1}, 2: {'weight': 1}, 3: {'weight': 1}}}",complete-5,BFGS,"(1, 0, 0, 1, 0)",12.0,10.0,5.0,1024.0,5.0,"(0, 1, 2, 3, 4)",0.0,58.937437772750854
13,6.0,5.9999999999996865,6.0,5.268,[0.40938958 0.29532494 0.28581556 0.22037185 0.10911262 0.0323004 ],0.015623331069946289,"{(1, 1, 0, 0, 1): 49, (1, 0, 1, 0, 0): 50, (1, 0, 0, 0, 1): 45, (1, 1, 0, 0, 0): 54, (1, 0, 0, 1, 1): 53, (1, 0, 1, 1, 0): 46, (1, 0, 0, 1, 0): 49, (0, 1, 1, 0, 0): 55, (0, 0, 1, 0, 1): 58, (1, 1, 0, 1, 0): 62, (1, 1, 1, 0, 0): 50, (0, 0, 0, 1, 1): 39, (0, 1, 0, 0, 1): 49, (0, 1, 1, 0, 1): 67, (0, 0, 1, 1, 1): 49, (1, 0, 1, 0, 1): 45, (0, 0, 1, 1, 0): 56, (0, 1, 0, 1, 0): 53, (0, 1, 1, 1, 0): 53, (0, 1, 0, 1, 1): 42}",6.0,6.0,[0.15278855 0.34150795 0.42918597 0.52950223 0.62559293 0.77723487],"{0: {1: {'weight': 1}, 2: {'weight': 1}, 3: {'weight': 1}, 4: {'weight': 1}}, 1: {0: {'weight': 1}, 2: {'weight': 1}, 3: {'weight': 1}, 4: {'weight': 1}}, 2: {0: {'weight': 1}, 1: {'weight': 1}, 3: {'weight': 1}, 4: {'weight': 1}}, 3: {0: {'weight': 1}, 1: {'weight': 1}, 2: {'weight': 1}, 4: {'weight': 1}}, 4: {0: {'weight': 1}, 1: {'weight': 1}, 2: {'weight': 1}, 3: {'weight': 1}}}",complete-5,BFGS,"(0, 1, 1, 0, 1)",11.0,10.0,5.0,1024.0,6.0,"(0, 1, 2, 3, 4)",0.0,105.31075954437256
14,6.0,5.999999999999397,6.0,5.268,"[0.42115359 0.30965546 0.28857537 0.26780168 0.16759722 0.0921512
 0.04640557]",0.015623331069946289,"{(0, 0, 1, 1, 0): 64, (0, 1, 0, 0, 1): 57, (0, 1, 1, 0, 1): 63, (1, 1, 1, 0, 0): 42, (0, 1, 0, 1, 1): 51, (0, 1, 1, 1, 0): 38, (1, 0, 0, 1, 1): 52, (1, 0, 0, 1, 0): 56, (1, 1, 0, 1, 0): 46, (0, 0, 1, 1, 1): 56, (1, 0, 1, 1, 0): 47, (1, 0, 1, 0, 1): 54, (0, 0, 0, 1, 1): 49, (0, 1, 0, 1, 0): 48, (1, 0, 0, 0, 1): 49, (0, 0, 1, 0, 1): 46, (1, 1, 0, 0, 1): 56, (0, 1, 1, 0, 0): 51, (1, 1, 0, 0, 0): 51, (1, 0, 1, 0, 0): 48}",6.0,6.0,"[0.15781406 0.30524289 0.4032923  0.48514895 0.55631853 0.65225524
 0.77870565]","{0: {1: {'weight': 1}, 2: {'weight': 1}, 3: {'weight': 1}, 4: {'weight': 1}}, 1: {0: {'weight': 1}, 2: {'weight': 1}, 3: {'weight': 1}, 4: {'weight': 1}}, 2: {0: {'weight': 1}, 1: {'weight': 1}, 3: {'weight': 1}, 4: {'weight': 1}}, 3: {0: {'weight': 1}, 1: {'weight': 1}, 2: {'weight': 1}, 4: {'weight': 1}}, 4: {0: {'weight': 1}, 1: {'weight': 1}, 2: {'weight': 1}, 3: {'weight': 1}}}",complete-5,BFGS,"(0, 0, 1, 1, 0)",8.0,10.0,5.0,1024.0,7.0,"(0, 1, 2, 3, 4)",0.0,155.97988080978394
15,6.0,5.999999999999591,6.0,5.268,"[0.42462926 0.32065343 0.29718154 0.28070706 0.21340301 0.15269228
 0.09184091 0.03769903]",0.015623331069946289,"{(1, 0, 1, 1, 0): 60, (0, 1, 1, 0, 1): 50, (1, 1, 0, 0, 1): 34, (0, 0, 0, 1, 1): 55, (1, 1, 0, 1, 0): 43, (0, 1, 0, 1, 0): 58, (1, 0, 0, 0, 1): 47, (0, 0, 1, 1, 1): 57, (1, 0, 1, 0, 1): 62, (0, 1, 1, 1, 0): 56, (0, 0, 1, 1, 0): 54, (0, 0, 1, 0, 1): 47, (0, 1, 1, 0, 0): 48, (1, 1, 0, 0, 0): 60, (1, 0, 0, 1, 0): 45, (1, 1, 1, 0, 0): 51, (0, 1, 0, 1, 1): 49, (0, 1, 0, 0, 1): 56, (1, 0, 0, 1, 1): 49, (1, 0, 1, 0, 0): 43}",6.0,6.0,"[0.15245346 0.28669393 0.37276454 0.4522682  0.51636015 0.58172113
 0.67075036 0.77833135]","{0: {1: {'weight': 1}, 2: {'weight': 1}, 3: {'weight': 1}, 4: {'weight': 1}}, 1: {0: {'weight': 1}, 2: {'weight': 1}, 3: {'weight': 1}, 4: {'weight': 1}}, 2: {0: {'weight': 1}, 1: {'weight': 1}, 3: {'weight': 1}, 4: {'weight': 1}}, 3: {0: {'weight': 1}, 1: {'weight': 1}, 2: {'weight': 1}, 4: {'weight': 1}}, 4: {0: {'weight': 1}, 1: {'weight': 1}, 2: {'weight': 1}, 3: {'weight': 1}}}",complete-5,BFGS,"(1, 0, 1, 0, 1)",6.0,10.0,5.0,1024.0,8.0,"(0, 1, 2, 3, 4)",0.0,202.22343158721924
16,9.0,8.61918804778223,8.66015625,7.902,[0.25201055],0.0,"{(1, 0, 1, 1, 0, 0): 41, (0, 0, 1, 1, 1, 0): 31, (1, 1, 0, 0, 1, 1): 8, (1, 1, 0, 1, 0, 0): 35, (1, 0, 1, 0, 0, 1): 37, (0, 0, 1, 0, 1, 0): 15, (1, 1, 0, 0, 0, 1): 33, (1, 0, 0, 0, 1, 0): 12, (0, 1, 0, 1, 0, 1): 38, (0, 1, 1, 1, 0, 1): 9, (1, 1, 0, 0, 1, 0): 48, (0, 0, 0, 1, 1, 1): 36, (0, 1, 1, 1, 1, 0): 12, (1, 0, 1, 0, 1, 0): 35, (1, 1, 1, 0, 0, 0): 36, (1, 0, 0, 1, 1, 0): 38, (1, 1, 0, 1, 1, 0): 9, (0, 1, 0, 1, 0, 0): 11, (1, 0, 0, 0, 1, 1): 33, (0, 0, 1, 0, 1, 1): 40, (0, 1, 0, 0, 1, 1): 31, (0, 1, 1, 0, 1, 0): 27, (0, 0, 1, 1, 0, 1): 28, (0, 0, 0, 1, 0, 1): 18, (0, 0, 1, 0, 0, 1): 10, (1, 0, 0, 1, 0, 0): 9, (0, 1, 1, 1, 0, 0): 37, (1, 0, 0, 1, 0, 1): 39, (0, 1, 1, 0, 0, 0): 14, (0, 1, 0, 1, 1, 0): 25, (0, 1, 1, 0, 0, 1): 33, (0, 0, 1, 1, 1, 1): 14, (0, 1, 0, 0, 1, 0): 15, (0, 0, 0, 0, 1, 1): 7, (1, 0, 1, 0, 1, 1): 8, (1, 1, 0, 0, 0, 0): 12, (1, 0, 1, 1, 0, 1): 11, (0, 1, 1, 0, 1, 1): 7, (0, 0, 0, 1, 1, 0): 9, (1, 1, 0, 1, 0, 1): 16, (1, 0, 0, 1, 1, 1): 11, (0, 0, 1, 1, 0, 0): 12, (1, 0, 1, 1, 1, 0): 8, (1, 0, 1, 0, 0, 0): 8, (1, 1, 1, 0, 1, 0): 12, (1, 0, 0, 0, 0, 1): 14, (1, 1, 1, 1, 0, 0): 10, (0, 1, 0, 1, 1, 1): 5, (0, 1, 0, 0, 0, 1): 4, (1, 1, 1, 0, 0, 1): 8, (1, 1, 1, 1, 1, 0): 2, (0, 0, 0, 0, 0, 0): 2, (0, 0, 0, 0, 1, 0): 1}",9.0,9.0,[0.36095665],"{0: {1: {'weight': 1}, 2: {'weight': 1}, 3: {'weight': 1}, 4: {'weight': 1}, 5: {'weight': 1}}, 1: {0: {'weight': 1}, 2: {'weight': 1}, 3: {'weight': 1}, 4: {'weight': 1}, 5: {'weight': 1}}, 2: {0: {'weight': 1}, 1: {'weight': 1}, 3: {'weight': 1}, 4: {'weight': 1}, 5: {'weight': 1}}, 3: {0: {'weight': 1}, 1: {'weight': 1}, 2: {'weight': 1}, 4: {'weight': 1}, 5: {'weight': 1}}, 4: {0: {'weight': 1}, 1: {'weight': 1}, 2: {'weight': 1}, 3: {'weight': 1}, 5: {'weight': 1}}, 5: {0: {'weight': 1}, 1: {'weight': 1}, 2: {'weight': 1}, 3: {'weight': 1}, 4: {'weight': 1}}}",complete-6,BFGS,"(1, 1, 0, 0, 1, 0)",9.0,15.0,6.0,1024.0,1.0,"(0, 1, 2, 3, 4, 5)",0.0,2.252480983734131
17,9.0,8.970931678023934,8.9814453125,7.902,[0.24873053 0.12176643],0.0,"{(1, 0, 1, 1, 0, 0): 50, (0, 1, 1, 0, 0, 1): 52, (1, 0, 0, 1, 1, 0): 49, (1, 0, 1, 0, 0, 1): 52, (0, 1, 1, 1, 0, 0): 54, (0, 1, 1, 0, 1, 0): 54, (1, 0, 0, 1, 0, 1): 51, (0, 1, 0, 1, 0, 1): 53, (0, 0, 1, 0, 1, 1): 52, (1, 0, 0, 0, 1, 1): 57, (1, 1, 0, 0, 1, 0): 45, (1, 1, 0, 1, 0, 0): 59, (0, 1, 0, 0, 1, 1): 41, (1, 1, 0, 0, 0, 1): 51, (0, 0, 0, 1, 1, 1): 62, (1, 0, 1, 0, 1, 0): 45, (0, 0, 1, 1, 1, 0): 52, (0, 0, 0, 0, 0, 0): 1, (0, 1, 0, 1, 1, 0): 44, (1, 1, 1, 0, 0, 0): 50, (0, 0, 1, 1, 0, 1): 48, (1, 1, 1, 1, 1, 1): 1, (1, 1, 1, 0, 1, 0): 1}",9.0,9.0,[0.38443835 1.37318118],"{0: {1: {'weight': 1}, 2: {'weight': 1}, 3: {'weight': 1}, 4: {'weight': 1}, 5: {'weight': 1}}, 1: {0: {'weight': 1}, 2: {'weight': 1}, 3: {'weight': 1}, 4: {'weight': 1}, 5: {'weight': 1}}, 2: {0: {'weight': 1}, 1: {'weight': 1}, 3: {'weight': 1}, 4: {'weight': 1}, 5: {'weight': 1}}, 3: {0: {'weight': 1}, 1: {'weight': 1}, 2: {'weight': 1}, 4: {'weight': 1}, 5: {'weight': 1}}, 4: {0: {'weight': 1}, 1: {'weight': 1}, 2: {'weight': 1}, 3: {'weight': 1}, 5: {'weight': 1}}, 5: {0: {'weight': 1}, 1: {'weight': 1}, 2: {'weight': 1}, 3: {'weight': 1}, 4: {'weight': 1}}}",complete-6,BFGS,"(0, 0, 0, 1, 1, 1)",17.0,15.0,6.0,1024.0,2.0,"(0, 1, 2, 3, 4, 5)",0.0,16.339669227600098
18,9.0,8.999999999995298,9.0,7.902,[0.34903655 0.1229369  0.10630632],0.0,"{(1, 0, 1, 0, 0, 1): 56, (1, 0, 0, 1, 0, 1): 35, (1, 1, 0, 0, 0, 1): 48, (1, 0, 1, 0, 1, 0): 54, (0, 1, 1, 1, 0, 0): 47, (0, 1, 1, 0, 0, 1): 52, (0, 0, 1, 0, 1, 1): 50, (0, 1, 0, 1, 0, 1): 62, (0, 1, 0, 1, 1, 0): 49, (0, 1, 1, 0, 1, 0): 45, (1, 0, 0, 1, 1, 0): 50, (1, 0, 0, 0, 1, 1): 66, (1, 1, 0, 1, 0, 0): 49, (1, 0, 1, 1, 0, 0): 57, (0, 0, 0, 1, 1, 1): 57, (0, 0, 1, 1, 0, 1): 42, (1, 1, 0, 0, 1, 0): 57, (0, 1, 0, 0, 1, 1): 52, (1, 1, 1, 0, 0, 0): 55, (0, 0, 1, 1, 1, 0): 41}",9.0,9.0,[0.17315849 0.61302104 1.29739824],"{0: {1: {'weight': 1}, 2: {'weight': 1}, 3: {'weight': 1}, 4: {'weight': 1}, 5: {'weight': 1}}, 1: {0: {'weight': 1}, 2: {'weight': 1}, 3: {'weight': 1}, 4: {'weight': 1}, 5: {'weight': 1}}, 2: {0: {'weight': 1}, 1: {'weight': 1}, 3: {'weight': 1}, 4: {'weight': 1}, 5: {'weight': 1}}, 3: {0: {'weight': 1}, 1: {'weight': 1}, 2: {'weight': 1}, 4: {'weight': 1}, 5: {'weight': 1}}, 4: {0: {'weight': 1}, 1: {'weight': 1}, 2: {'weight': 1}, 3: {'weight': 1}, 5: {'weight': 1}}, 5: {0: {'weight': 1}, 1: {'weight': 1}, 2: {'weight': 1}, 3: {'weight': 1}, 4: {'weight': 1}}}",complete-6,BFGS,"(1, 0, 0, 0, 1, 1)",23.0,15.0,6.0,1024.0,3.0,"(0, 1, 2, 3, 4, 5)",0.0,47.29750967025757
19,9.0,8.999999999998517,9.0,7.902,[0.33005958 0.15933392 0.08822378 0.07757649],0.0,"{(0, 1, 1, 0, 1, 0): 50, (0, 1, 0, 1, 1, 0): 38, (1, 1, 0, 1, 0, 0): 60, (1, 1, 1, 0, 0, 0): 50, (1, 0, 1, 0, 1, 0): 48, (1, 0, 1, 1, 0, 0): 57, (0, 1, 1, 0, 0, 1): 46, (1, 0, 0, 1, 1, 0): 56, (0, 0, 1, 1, 0, 1): 55, (1, 0, 0, 0, 1, 1): 49, (0, 1, 0, 1, 0, 1): 43, (0, 0, 0, 1, 1, 1): 58, (1, 0, 0, 1, 0, 1): 47, (0, 0, 1, 0, 1, 1): 55, (0, 1, 0, 0, 1, 1): 47, (1, 0, 1, 0, 0, 1): 57, (1, 1, 0, 0, 1, 0): 55, (1, 1, 0, 0, 0, 1): 41, (0, 1, 1, 1, 0, 0): 53, (0, 0, 1, 1, 1, 0): 59}",9.0,9.0,[0.1926937  0.41495041 0.84359929 1.32290319],"{0: {1: {'weight': 1}, 2: {'weight': 1}, 3: {'weight': 1}, 4: {'weight': 1}, 5: {'weight': 1}}, 1: {0: {'weight': 1}, 2: {'weight': 1}, 3: {'weight': 1}, 4: {'weight': 1}, 5: {'weight': 1}}, 2: {0: {'weight': 1}, 1: {'weight': 1}, 3: {'weight': 1}, 4: {'weight': 1}, 5: {'weight': 1}}, 3: {0: {'weight': 1}, 1: {'weight': 1}, 2: {'weight': 1}, 4: {'weight': 1}, 5: {'weight': 1}}, 4: {0: {'weight': 1}, 1: {'weight': 1}, 2: {'weight': 1}, 3: {'weight': 1}, 5: {'weight': 1}}, 5: {0: {'weight': 1}, 1: {'weight': 1}, 2: {'weight': 1}, 3: {'weight': 1}, 4: {'weight': 1}}}",complete-6,BFGS,"(1, 1, 0, 1, 0, 0)",14.0,15.0,6.0,1024.0,4.0,"(0, 1, 2, 3, 4, 5)",0.0,75.55964350700378
20,9.0,8.999999999998474,9.0,7.902,[0.34699487 0.15370126 0.13164408 0.06842695 0.06392771],0.0,"{(1, 0, 0, 1, 0, 1): 46, (0, 1, 0, 1, 0, 1): 52, (0, 0, 1, 0, 1, 1): 44, (1, 0, 1, 0, 1, 0): 58, (0, 1, 1, 0, 0, 1): 44, (1, 1, 0, 0, 0, 1): 56, (0, 0, 1, 1, 0, 1): 68, (1, 1, 0, 1, 0, 0): 48, (1, 0, 1, 0, 0, 1): 54, (0, 1, 1, 1, 0, 0): 55, (1, 1, 0, 0, 1, 0): 58, (0, 0, 0, 1, 1, 1): 57, (0, 1, 1, 0, 1, 0): 56, (1, 0, 1, 1, 0, 0): 53, (1, 0, 0, 1, 1, 0): 52, (1, 0, 0, 0, 1, 1): 40, (0, 1, 0, 0, 1, 1): 38, (0, 1, 0, 1, 1, 0): 53, (1, 1, 1, 0, 0, 0): 45, (0, 0, 1, 1, 1, 0): 47}",9.0,9.0,[0.19513366 0.37923707 0.62491873 0.98242468 1.31919566],"{0: {1: {'weight': 1}, 2: {'weight': 1}, 3: {'weight': 1}, 4: {'weight': 1}, 5: {'weight': 1}}, 1: {0: {'weight': 1}, 2: {'weight': 1}, 3: {'weight': 1}, 4: {'weight': 1}, 5: {'weight': 1}}, 2: {0: {'weight': 1}, 1: {'weight': 1}, 3: {'weight': 1}, 4: {'weight': 1}, 5: {'weight': 1}}, 3: {0: {'weight': 1}, 1: {'weight': 1}, 2: {'weight': 1}, 4: {'weight': 1}, 5: {'weight': 1}}, 4: {0: {'weight': 1}, 1: {'weight': 1}, 2: {'weight': 1}, 3: {'weight': 1}, 5: {'weight': 1}}, 5: {0: {'weight': 1}, 1: {'weight': 1}, 2: {'weight': 1}, 3: {'weight': 1}, 4: {'weight': 1}}}",complete-6,BFGS,"(0, 0, 1, 1, 0, 1)",14.0,15.0,6.0,1024.0,5.0,"(0, 1, 2, 3, 4, 5)",0.0,125.62993121147156
21,9.0,8.99999999999621,9.0,7.902,[0.34646189 0.17721505 0.14262734 0.09880533 0.07727822 0.04611296],0.0,"{(1, 0, 1, 0, 0, 1): 59, (1, 1, 1, 0, 0, 0): 49, (0, 1, 0, 1, 0, 1): 56, (0, 1, 1, 0, 0, 1): 48, (1, 0, 1, 1, 0, 0): 45, (0, 0, 0, 1, 1, 1): 51, (1, 0, 0, 1, 0, 1): 52, (0, 1, 1, 1, 0, 0): 55, (0, 0, 1, 1, 1, 0): 47, (0, 0, 1, 1, 0, 1): 45, (0, 1, 0, 1, 1, 0): 55, (0, 1, 0, 0, 1, 1): 36, (0, 1, 1, 0, 1, 0): 55, (1, 0, 0, 1, 1, 0): 56, (1, 1, 0, 0, 0, 1): 51, (1, 0, 1, 0, 1, 0): 53, (1, 1, 0, 1, 0, 0): 59, (1, 1, 0, 0, 1, 0): 48, (0, 0, 1, 0, 1, 1): 51, (1, 0, 0, 0, 1, 1): 53}",9.0,9.0,[0.19300573 0.38376816 0.52084646 0.77916297 1.04346037 1.32037511],"{0: {1: {'weight': 1}, 2: {'weight': 1}, 3: {'weight': 1}, 4: {'weight': 1}, 5: {'weight': 1}}, 1: {0: {'weight': 1}, 2: {'weight': 1}, 3: {'weight': 1}, 4: {'weight': 1}, 5: {'weight': 1}}, 2: {0: {'weight': 1}, 1: {'weight': 1}, 3: {'weight': 1}, 4: {'weight': 1}, 5: {'weight': 1}}, 3: {0: {'weight': 1}, 1: {'weight': 1}, 2: {'weight': 1}, 4: {'weight': 1}, 5: {'weight': 1}}, 4: {0: {'weight': 1}, 1: {'weight': 1}, 2: {'weight': 1}, 3: {'weight': 1}, 5: {'weight': 1}}, 5: {0: {'weight': 1}, 1: {'weight': 1}, 2: {'weight': 1}, 3: {'weight': 1}, 4: {'weight': 1}}}",complete-6,BFGS,"(1, 0, 1, 0, 0, 1)",10.0,15.0,6.0,1024.0,6.0,"(0, 1, 2, 3, 4, 5)",0.0,177.58721089363098
22,9.0,8.99999999999871,9.0,7.902,"[0.37288532 0.20328433 0.15054488 0.11718275 0.10181534 0.04444584
 0.0301068 ]",0.0,"{(1, 1, 0, 1, 0, 0): 56, (0, 0, 1, 0, 1, 1): 57, (1, 0, 1, 0, 0, 1): 55, (0, 0, 0, 1, 1, 1): 55, (0, 0, 1, 1, 0, 1): 50, (1, 1, 0, 0, 0, 1): 49, (1, 1, 1, 0, 0, 0): 55, (0, 1, 0, 0, 1, 1): 49, (0, 1, 1, 0, 0, 1): 60, (0, 1, 0, 1, 0, 1): 62, (1, 0, 1, 1, 0, 0): 53, (1, 1, 0, 0, 1, 0): 55, (1, 0, 0, 1, 1, 0): 59, (1, 0, 0, 0, 1, 1): 57, (0, 1, 0, 1, 1, 0): 42, (0, 1, 1, 1, 0, 0): 37, (0, 1, 1, 0, 1, 0): 48, (1, 0, 1, 0, 1, 0): 34, (0, 0, 1, 1, 1, 0): 47, (1, 0, 0, 1, 0, 1): 44}",9.0,9.0,"[0.21199054 0.39236408 0.4764501  0.65137436 0.86551547 1.09028832
 1.32177068]","{0: {1: {'weight': 1}, 2: {'weight': 1}, 3: {'weight': 1}, 4: {'weight': 1}, 5: {'weight': 1}}, 1: {0: {'weight': 1}, 2: {'weight': 1}, 3: {'weight': 1}, 4: {'weight': 1}, 5: {'weight': 1}}, 2: {0: {'weight': 1}, 1: {'weight': 1}, 3: {'weight': 1}, 4: {'weight': 1}, 5: {'weight': 1}}, 3: {0: {'weight': 1}, 1: {'weight': 1}, 2: {'weight': 1}, 4: {'weight': 1}, 5: {'weight': 1}}, 4: {0: {'weight': 1}, 1: {'weight': 1}, 2: {'weight': 1}, 3: {'weight': 1}, 5: {'weight': 1}}, 5: {0: {'weight': 1}, 1: {'weight': 1}, 2: {'weight': 1}, 3: {'weight': 1}, 4: {'weight': 1}}}",complete-6,BFGS,"(0, 1, 0, 1, 0, 1)",14.0,15.0,6.0,1024.0,7.0,"(0, 1, 2, 3, 4, 5)",0.0,282.41996240615845
23,9.0,8.999999999999288,9.0,7.902,"[0.39127215 0.23318243 0.17555988 0.13099119 0.11324164 0.07271667
 0.03185227 0.03979147]",0.0,"{(0, 1, 0, 0, 1, 1): 58, (0, 0, 1, 1, 0, 1): 47, (0, 1, 1, 0, 1, 0): 68, (0, 0, 0, 1, 1, 1): 40, (1, 1, 0, 1, 0, 0): 47, (1, 1, 0, 0, 1, 0): 58, (1, 1, 1, 0, 0, 0): 63, (0, 0, 1, 0, 1, 1): 46, (1, 1, 0, 0, 0, 1): 36, (0, 1, 0, 1, 0, 1): 41, (1, 0, 0, 1, 0, 1): 54, (1, 0, 0, 1, 1, 0): 53, (1, 0, 1, 0, 0, 1): 57, (0, 1, 1, 1, 0, 0): 53, (1, 0, 0, 0, 1, 1): 56, (1, 0, 1, 1, 0, 0): 52, (0, 1, 1, 0, 0, 1): 51, (1, 0, 1, 0, 1, 0): 48, (0, 0, 1, 1, 1, 0): 51, (0, 1, 0, 1, 1, 0): 45}",9.0,9.0,"[0.21270601 0.37840688 0.46612732 0.57404372 0.74504863 0.92713641
 1.12265752 1.32122935]","{0: {1: {'weight': 1}, 2: {'weight': 1}, 3: {'weight': 1}, 4: {'weight': 1}, 5: {'weight': 1}}, 1: {0: {'weight': 1}, 2: {'weight': 1}, 3: {'weight': 1}, 4: {'weight': 1}, 5: {'weight': 1}}, 2: {0: {'weight': 1}, 1: {'weight': 1}, 3: {'weight': 1}, 4: {'weight': 1}, 5: {'weight': 1}}, 3: {0: {'weight': 1}, 1: {'weight': 1}, 2: {'weight': 1}, 4: {'weight': 1}, 5: {'weight': 1}}, 4: {0: {'weight': 1}, 1: {'weight': 1}, 2: {'weight': 1}, 3: {'weight': 1}, 5: {'weight': 1}}, 5: {0: {'weight': 1}, 1: {'weight': 1}, 2: {'weight': 1}, 3: {'weight': 1}, 4: {'weight': 1}}}",complete-6,BFGS,"(0, 1, 1, 0, 1, 0)",13.0,15.0,6.0,1024.0,8.0,"(0, 1, 2, 3, 4, 5)",0.0,388.7258095741272
