,Cmax,Fp,Fp_sampled,betas,brute_time,counter,cutvalue_best,cutvalue_most_sampled,gammas,graph,graph_name,minimizer_method,most_common_bistring,n_Fp_evals,n_edges,n_nodes,n_samples,p,qubit_order,seed,time
30,3.0,2.9999999999983036,3.0,"[0.73028992 0.66296165 0.59440615 0.47495428 0.36398234 0.2042297
 0.07720432]",0.0,"{(1, 0, 1, 0): 504, (0, 1, 0, 1): 520}",3.0,3.0,"[0.60921035 1.30124285 1.5873311  1.79290732 1.84706472 1.98130088
 2.05326209]","{0: {1: {'weight': 1}, 3: {'weight': 1}}, 1: {0: {'weight': 1}}, 2: {3: {'weight': 1}}, 3: {0: {'weight': 1}, 2: {'weight': 1}}}",erdos-renyi_4-nodal_edge-prob-0.5,BFGS,"(0, 1, 0, 1)",13.0,3.0,4.0,1024.0,7.0,"(0, 1, 2, 3)",3.0,46.34994912147522
31,3.0,2.9999999999998446,3.0,"[0.72862983 0.67261961 0.61374676 0.52400514 0.44247463 0.32700384
 0.17063101 0.05608247]",0.0,"{(1, 0, 1, 0): 531, (0, 1, 0, 1): 493}",3.0,3.0,"[0.57673464 1.22811096 1.51183437 1.69968441 1.79183308 1.91126821
 1.97652993 2.05403678]","{0: {1: {'weight': 1}, 3: {'weight': 1}}, 1: {0: {'weight': 1}}, 2: {3: {'weight': 1}}, 3: {0: {'weight': 1}, 2: {'weight': 1}}}",erdos-renyi_4-nodal_edge-prob-0.5,BFGS,"(1, 0, 1, 0)",11.0,3.0,4.0,1024.0,8.0,"(0, 1, 2, 3)",3.0,62.28038692474365
32,4.0,3.697516099251488,3.6953125,[0.28245648],0.0,"{(0, 1, 0, 0): 24, (1, 0, 0, 1): 125, (1, 1, 0, 0): 126, (0, 1, 0, 1): 124, (0, 0, 1, 1): 133, (1, 0, 0, 0): 38, (0, 1, 1, 0): 153, (1, 1, 1, 1): 6, (1, 0, 1, 0): 96, (0, 0, 1, 0): 35, (1, 0, 1, 1): 37, (0, 0, 0, 1): 41, (0, 1, 1, 1): 23, (1, 1, 1, 0): 29, (0, 0, 0, 0): 9, (1, 1, 0, 1): 25}",4.0,4.0,[0.49152003],"{0: {1: {'weight': 1}, 2: {'weight': 1}, 3: {'weight': 1}}, 1: {0: {'weight': 1}, 2: {'weight': 1}, 3: {'weight': 1}}, 2: {0: {'weight': 1}, 1: {'weight': 1}, 3: {'weight': 1}}, 3: {0: {'weight': 1}, 1: {'weight': 1}, 2: {'weight': 1}}}",erdos-renyi_4-nodal_edge-prob-0.5,BFGS,"(0, 1, 1, 0)",8.0,6.0,4.0,1024.0,1.0,"(0, 1, 2, 3)",4.0,0.5198230743408203
33,4.0,3.999999999999924,4.0,[0.27608078 0.16252207],0.0,"{(0, 1, 0, 1): 177, (1, 1, 0, 0): 174, (0, 1, 1, 0): 176, (1, 0, 1, 0): 177, (1, 0, 0, 1): 152, (0, 0, 1, 1): 168}",4.0,4.0,[0.46094285 1.41651447],"{0: {1: {'weight': 1}, 2: {'weight': 1}, 3: {'weight': 1}}, 1: {0: {'weight': 1}, 2: {'weight': 1}, 3: {'weight': 1}}, 2: {0: {'weight': 1}, 1: {'weight': 1}, 3: {'weight': 1}}, 3: {0: {'weight': 1}, 1: {'weight': 1}, 2: {'weight': 1}}}",erdos-renyi_4-nodal_edge-prob-0.5,BFGS,"(0, 1, 0, 1)",14.0,6.0,4.0,1024.0,2.0,"(0, 1, 2, 3)",4.0,3.0097498893737793
34,4.0,3.9999999999999023,4.0,[0.36798181 0.15020787 0.09060219],0.0,"{(1, 0, 0, 1): 181, (1, 0, 1, 0): 169, (1, 1, 0, 0): 185, (0, 0, 1, 1): 161, (0, 1, 1, 0): 186, (0, 1, 0, 1): 142}",4.0,4.0,[0.41441239 1.01904778 1.49895061],"{0: {1: {'weight': 1}, 2: {'weight': 1}, 3: {'weight': 1}}, 1: {0: {'weight': 1}, 2: {'weight': 1}, 3: {'weight': 1}}, 2: {0: {'weight': 1}, 1: {'weight': 1}, 3: {'weight': 1}}, 3: {0: {'weight': 1}, 1: {'weight': 1}, 2: {'weight': 1}}}",erdos-renyi_4-nodal_edge-prob-0.5,BFGS,"(0, 1, 1, 0)",8.0,6.0,4.0,1024.0,3.0,"(0, 1, 2, 3)",4.0,6.24986457824707
35,4.0,3.9999999999966986,4.0,[0.42708623 0.19687764 0.10757358 0.06090884],0.0,"{(0, 0, 1, 1): 166, (1, 1, 0, 0): 174, (1, 0, 0, 1): 193, (1, 0, 1, 0): 169, (0, 1, 1, 0): 159, (0, 1, 0, 1): 163}",4.0,4.0,[0.34969014 0.89334392 1.14255926 1.47103408],"{0: {1: {'weight': 1}, 2: {'weight': 1}, 3: {'weight': 1}}, 1: {0: {'weight': 1}, 2: {'weight': 1}, 3: {'weight': 1}}, 2: {0: {'weight': 1}, 1: {'weight': 1}, 3: {'weight': 1}}, 3: {0: {'weight': 1}, 1: {'weight': 1}, 2: {'weight': 1}}}",erdos-renyi_4-nodal_edge-prob-0.5,BFGS,"(1, 0, 0, 1)",11.0,6.0,4.0,1024.0,4.0,"(0, 1, 2, 3)",4.0,12.979732513427734
36,4.0,3.999999999999787,4.0,[0.43691049 0.26549458 0.13167786 0.11072928 0.03984515],0.0,"{(0, 0, 1, 1): 168, (0, 1, 0, 1): 150, (1, 0, 1, 0): 188, (1, 0, 0, 1): 151, (1, 1, 0, 0): 185, (0, 1, 1, 0): 182}",4.0,4.0,[0.33115159 0.77378949 1.0041192  1.21611621 1.47085166],"{0: {1: {'weight': 1}, 2: {'weight': 1}, 3: {'weight': 1}}, 1: {0: {'weight': 1}, 2: {'weight': 1}, 3: {'weight': 1}}, 2: {0: {'weight': 1}, 1: {'weight': 1}, 3: {'weight': 1}}, 3: {0: {'weight': 1}, 1: {'weight': 1}, 2: {'weight': 1}}}",erdos-renyi_4-nodal_edge-prob-0.5,BFGS,"(1, 0, 1, 0)",9.0,6.0,4.0,1024.0,5.0,"(0, 1, 2, 3)",4.0,22.229860067367554
37,4.0,3.999999999997923,4.0,[0.41847489 0.29775605 0.2017177  0.15916082 0.08600912 0.03822409],0.0,"{(1, 1, 0, 0): 170, (1, 0, 0, 1): 187, (0, 1, 0, 1): 162, (0, 0, 1, 1): 188, (1, 0, 1, 0): 153, (0, 1, 1, 0): 164}",4.0,4.0,[0.31406873 0.70002603 0.90244124 1.09121558 1.26222037 1.47421769],"{0: {1: {'weight': 1}, 2: {'weight': 1}, 3: {'weight': 1}}, 1: {0: {'weight': 1}, 2: {'weight': 1}, 3: {'weight': 1}}, 2: {0: {'weight': 1}, 1: {'weight': 1}, 3: {'weight': 1}}, 3: {0: {'weight': 1}, 1: {'weight': 1}, 2: {'weight': 1}}}",erdos-renyi_4-nodal_edge-prob-0.5,BFGS,"(0, 0, 1, 1)",10.0,6.0,4.0,1024.0,6.0,"(0, 1, 2, 3)",4.0,34.80976676940918
38,4.0,3.9999999999998908,4.0,"[0.42694952 0.29922154 0.27340475 0.19834218 0.14224017 0.05710644
 0.02832981]",0.0,"{(0, 1, 0, 1): 180, (0, 0, 1, 1): 172, (1, 0, 0, 1): 166, (0, 1, 1, 0): 169, (1, 1, 0, 0): 175, (1, 0, 1, 0): 162}",4.0,4.0,"[0.29429691 0.65905194 0.81547769 1.00066308 1.15381746 1.30085187
 1.47101188]","{0: {1: {'weight': 1}, 2: {'weight': 1}, 3: {'weight': 1}}, 1: {0: {'weight': 1}, 2: {'weight': 1}, 3: {'weight': 1}}, 2: {0: {'weight': 1}, 1: {'weight': 1}, 3: {'weight': 1}}, 3: {0: {'weight': 1}, 1: {'weight': 1}, 2: {'weight': 1}}}",erdos-renyi_4-nodal_edge-prob-0.5,BFGS,"(0, 1, 0, 1)",13.0,6.0,4.0,1024.0,7.0,"(0, 1, 2, 3)",4.0,56.96970558166504
39,4.0,3.9999999999932117,4.0,"[0.44066055 0.308506   0.28237095 0.25013341 0.1614193  0.10802149
 0.05372831 0.02871057]",0.0,"{(0, 1, 0, 1): 164, (0, 1, 1, 0): 192, (1, 0, 1, 0): 158, (1, 0, 0, 1): 187, (1, 1, 0, 0): 165, (0, 0, 1, 1): 158}",4.0,4.0,"[0.29152986 0.61243148 0.76351853 0.93125875 1.06831665 1.19211049
 1.32402777 1.47094816]","{0: {1: {'weight': 1}, 2: {'weight': 1}, 3: {'weight': 1}}, 1: {0: {'weight': 1}, 2: {'weight': 1}, 3: {'weight': 1}}, 2: {0: {'weight': 1}, 1: {'weight': 1}, 3: {'weight': 1}}, 3: {0: {'weight': 1}, 1: {'weight': 1}, 2: {'weight': 1}}}",erdos-renyi_4-nodal_edge-prob-0.5,BFGS,"(0, 1, 1, 0)",7.0,6.0,4.0,1024.0,8.0,"(0, 1, 2, 3)",4.0,79.00960421562195
40,3.0,2.3800862965227427,2.3798828125,[0.39269906],0.0,"{(0, 0, 1, 1): 233, (1, 1, 0, 0): 233, (0, 1, 0, 1): 123, (0, 0, 0, 0): 9, (0, 1, 0, 0): 63, (1, 0, 0, 1): 26, (0, 1, 1, 0): 13, (1, 0, 1, 1): 75, (1, 0, 1, 0): 120, (1, 1, 1, 0): 60, (0, 0, 0, 1): 59, (1, 1, 1, 1): 10}",3.0,3.0,[0.93592996],"{0: {3: {'weight': 1}}, 1: {2: {'weight': 1}, 3: {'weight': 1}}, 2: {1: {'weight': 1}}, 3: {0: {'weight': 1}, 1: {'weight': 1}}}",erdos-renyi_4-nodal_edge-prob-0.5,BFGS,"(0, 0, 1, 1)",7.0,3.0,4.0,1024.0,1.0,"(0, 1, 2, 3)",6.0,0.43009066581726074
41,3.0,2.7320740278335323,2.75,[0.56095737 0.31760658],0.0,"{(1, 1, 1, 0): 30, (0, 0, 1, 1): 376, (1, 1, 0, 0): 424, (1, 0, 1, 0): 49, (0, 1, 0, 1): 47, (0, 1, 0, 0): 17, (1, 0, 1, 1): 27, (1, 0, 0, 1): 10, (0, 1, 1, 0): 14, (0, 0, 0, 1): 23, (1, 1, 1, 1): 1, (1, 1, 0, 1): 4, (0, 1, 1, 1): 2}",3.0,3.0,[0.88657898 1.54187361],"{0: {3: {'weight': 1}}, 1: {2: {'weight': 1}, 3: {'weight': 1}}, 2: {1: {'weight': 1}}, 3: {0: {'weight': 1}, 1: {'weight': 1}}}",erdos-renyi_4-nodal_edge-prob-0.5,BFGS,"(1, 1, 0, 0)",10.0,3.0,4.0,1024.0,2.0,"(0, 1, 2, 3)",6.0,1.8300831317901611
42,3.0,2.9779177829985692,2.98046875,[0.62892965 0.5097138  0.32239716],0.0,"{(0, 0, 1, 1): 509, (1, 1, 0, 0): 495, (0, 1, 0, 1): 9, (0, 1, 0, 0): 5, (1, 1, 1, 0): 1, (1, 0, 1, 0): 4, (1, 0, 1, 1): 1}",3.0,3.0,[0.82947893 1.61093933 1.65768918],"{0: {3: {'weight': 1}}, 1: {2: {'weight': 1}, 3: {'weight': 1}}, 2: {1: {'weight': 1}}, 3: {0: {'weight': 1}, 1: {'weight': 1}}}",erdos-renyi_4-nodal_edge-prob-0.5,BFGS,"(0, 0, 1, 1)",13.0,3.0,4.0,1024.0,3.0,"(0, 1, 2, 3)",6.0,4.8102195262908936
43,3.0,2.999999999995361,3.0,[0.67401151 0.58768194 0.40313671 0.13676862],0.0,"{(1, 1, 0, 0): 523, (0, 0, 1, 1): 501}",3.0,3.0,[0.89543902 1.61407871 1.79831642 2.18311941],"{0: {3: {'weight': 1}}, 1: {2: {'weight': 1}, 3: {'weight': 1}}, 2: {1: {'weight': 1}}, 3: {0: {'weight': 1}, 1: {'weight': 1}}}",erdos-renyi_4-nodal_edge-prob-0.5,BFGS,"(1, 1, 0, 0)",22.0,3.0,4.0,1024.0,4.0,"(0, 1, 2, 3)",6.0,13.740179538726807
44,3.0,2.999999999995709,3.0,[0.71596656 0.62691355 0.51963705 0.28215554 0.09578579],0.0,"{(1, 1, 0, 0): 499, (0, 0, 1, 1): 525}",3.0,3.0,[0.72475939 1.51484575 1.75867824 1.98811579 2.02007115],"{0: {3: {'weight': 1}}, 1: {2: {'weight': 1}, 3: {'weight': 1}}, 2: {1: {'weight': 1}}, 3: {0: {'weight': 1}, 1: {'weight': 1}}}",erdos-renyi_4-nodal_edge-prob-0.5,BFGS,"(0, 0, 1, 1)",14.0,3.0,4.0,1024.0,5.0,"(0, 1, 2, 3)",6.0,22.5808584690094
45,3.0,2.9999999999997535,3.0,[0.72219428 0.65439179 0.56007841 0.41129998 0.22463776 0.08150072],0.0,"{(1, 1, 0, 0): 542, (0, 0, 1, 1): 482}",3.0,3.0,[0.66169322 1.37734891 1.68969336 1.87712439 1.91565604 2.06306153],"{0: {3: {'weight': 1}}, 1: {2: {'weight': 1}, 3: {'weight': 1}}, 2: {1: {'weight': 1}}, 3: {0: {'weight': 1}, 1: {'weight': 1}}}",erdos-renyi_4-nodal_edge-prob-0.5,BFGS,"(1, 1, 0, 0)",14.0,3.0,4.0,1024.0,6.0,"(0, 1, 2, 3)",6.0,34.15020680427551
46,3.0,2.9999999999985234,3.0,"[0.73029017 0.6629622  0.59440705 0.47495588 0.36398389 0.20423029
 0.0772042 ]",0.0,"{(0, 0, 1, 1): 510, (1, 1, 0, 0): 514}",3.0,3.0,"[0.60920871 1.30123932 1.58732952 1.79290668 1.84706502 1.98130218
 2.05326218]","{0: {3: {'weight': 1}}, 1: {2: {'weight': 1}, 3: {'weight': 1}}, 2: {1: {'weight': 1}}, 3: {0: {'weight': 1}, 1: {'weight': 1}}}",erdos-renyi_4-nodal_edge-prob-0.5,BFGS,"(1, 1, 0, 0)",13.0,3.0,4.0,1024.0,7.0,"(0, 1, 2, 3)",6.0,48.530062437057495
47,3.0,2.9999999999997593,3.0,"[0.72863075 0.67262031 0.61374766 0.52400677 0.44247611 0.32700486
 0.17063151 0.05608284]",0.0,"{(0, 0, 1, 1): 505, (1, 1, 0, 0): 519}",3.0,3.0,"[0.57673262 1.22810716 1.51183221 1.69968359 1.79183277 1.91126954
 1.97653153 2.05403635]","{0: {3: {'weight': 1}}, 1: {2: {'weight': 1}, 3: {'weight': 1}}, 2: {1: {'weight': 1}}, 3: {0: {'weight': 1}, 1: {'weight': 1}}}",erdos-renyi_4-nodal_edge-prob-0.5,BFGS,"(1, 1, 0, 0)",11.0,3.0,4.0,1024.0,8.0,"(0, 1, 2, 3)",6.0,64.99010872840881
48,3.0,2.7134953837828086,2.705078125,[0.32932433],0.0,"{(0, 1, 1, 0): 133, (0, 0, 1, 1): 69, (0, 0, 1, 0): 97, (1, 1, 0, 0): 60, (1, 0, 0, 1): 135, (1, 0, 1, 0): 135, (0, 1, 0, 1): 126, (1, 0, 0, 0): 30, (1, 1, 0, 1): 118, (0, 1, 1, 1): 36, (0, 1, 0, 0): 49, (1, 0, 1, 1): 24, (1, 1, 1, 1): 7, (0, 0, 0, 0): 3, (0, 0, 0, 1): 1, (1, 1, 1, 0): 1}",3.0,3.0,[0.65290916],"{0: {1: {'weight': 1}, 2: {'weight': 1}}, 1: {0: {'weight': 1}, 2: {'weight': 1}}, 2: {0: {'weight': 1}, 1: {'weight': 1}, 3: {'weight': 1}}, 3: {2: {'weight': 1}}}",erdos-renyi_4-nodal_edge-prob-0.5,BFGS,"(1, 0, 0, 1)",7.0,4.0,4.0,1024.0,1.0,"(0, 1, 2, 3)",7.0,0.49024486541748047
49,3.0,2.9035473441293083,2.90625,[0.4283675 0.2008226],0.0,"{(0, 0, 0, 1): 9, (0, 0, 1, 0): 171, (0, 1, 0, 1): 173, (1, 0, 1, 0): 137, (1, 1, 0, 1): 149, (0, 1, 1, 0): 163, (1, 0, 0, 1): 151, (1, 1, 0, 0): 14, (0, 0, 1, 1): 15, (0, 1, 1, 1): 6, (0, 1, 0, 0): 7, (1, 0, 0, 0): 15, (1, 0, 1, 1): 8, (1, 1, 1, 0): 5, (1, 1, 1, 1): 1}",3.0,3.0,[0.60682572 1.26033469],"{0: {1: {'weight': 1}, 2: {'weight': 1}}, 1: {0: {'weight': 1}, 2: {'weight': 1}}, 2: {0: {'weight': 1}, 1: {'weight': 1}, 3: {'weight': 1}}, 3: {2: {'weight': 1}}}",erdos-renyi_4-nodal_edge-prob-0.5,BFGS,"(0, 1, 0, 1)",13.0,4.0,4.0,1024.0,2.0,"(0, 1, 2, 3)",7.0,2.629993438720703
50,3.0,2.994869026920353,2.9921875,[0.47081033 0.27217869 0.14122076],0.0,"{(1, 0, 0, 1): 156, (0, 0, 1, 0): 192, (1, 0, 1, 0): 145, (0, 1, 1, 0): 169, (1, 1, 0, 1): 196, (0, 1, 0, 1): 158, (0, 1, 0, 0): 1, (1, 0, 0, 0): 1, (0, 1, 1, 1): 2, (0, 0, 1, 1): 3, (1, 1, 0, 0): 1}",3.0,3.0,[0.55081848 1.15008228 1.26195037],"{0: {1: {'weight': 1}, 2: {'weight': 1}}, 1: {0: {'weight': 1}, 2: {'weight': 1}}, 2: {0: {'weight': 1}, 1: {'weight': 1}, 3: {'weight': 1}}, 3: {2: {'weight': 1}}}",erdos-renyi_4-nodal_edge-prob-0.5,BFGS,"(1, 1, 0, 1)",11.0,4.0,4.0,1024.0,3.0,"(0, 1, 2, 3)",7.0,5.920002222061157
51,3.0,2.9999999999833533,3.0,[0.5361455  0.33235969 0.18225648 0.06440498],0.0,"{(1, 1, 0, 1): 231, (1, 0, 0, 1): 129, (0, 1, 1, 0): 138, (0, 0, 1, 0): 224, (0, 1, 0, 1): 134, (1, 0, 1, 0): 168}",3.0,3.0,[0.48334005 1.081861   1.26555314 1.51671007],"{0: {1: {'weight': 1}, 2: {'weight': 1}}, 1: {0: {'weight': 1}, 2: {'weight': 1}}, 2: {0: {'weight': 1}, 1: {'weight': 1}, 3: {'weight': 1}}, 3: {2: {'weight': 1}}}",erdos-renyi_4-nodal_edge-prob-0.5,BFGS,"(1, 1, 0, 1)",24.0,4.0,4.0,1024.0,4.0,"(0, 1, 2, 3)",7.0,16.45975661277771
52,3.0,2.9999999999274762,3.0,[0.53127346 0.3531046  0.21956909 0.09743374 0.02774357],0.0,"{(0, 1, 1, 0): 136, (1, 0, 0, 1): 133, (1, 1, 0, 1): 228, (0, 0, 1, 0): 248, (1, 0, 1, 0): 143, (0, 1, 0, 1): 136}",3.0,3.0,[0.39774553 0.93933603 1.18131281 1.34431486 1.50801413],"{0: {1: {'weight': 1}, 2: {'weight': 1}}, 1: {0: {'weight': 1}, 2: {'weight': 1}}, 2: {0: {'weight': 1}, 1: {'weight': 1}, 3: {'weight': 1}}, 3: {2: {'weight': 1}}}",erdos-renyi_4-nodal_edge-prob-0.5,BFGS,"(0, 0, 1, 0)",15.0,4.0,4.0,1024.0,5.0,"(0, 1, 2, 3)",7.0,27.19010043144226
53,3.0,2.9999999999825024,3.0,[0.55970145 0.37908921 0.26715073 0.15576245 0.07131793 0.03426969],0.0,"{(1, 1, 0, 1): 219, (1, 0, 1, 0): 119, (0, 0, 1, 0): 235, (0, 1, 0, 1): 158, (1, 0, 0, 1): 153, (0, 1, 1, 0): 140}",3.0,3.0,[0.3498291  0.85270135 1.07307102 1.25800845 1.37615441 1.51524524],"{0: {1: {'weight': 1}, 2: {'weight': 1}}, 1: {0: {'weight': 1}, 2: {'weight': 1}}, 2: {0: {'weight': 1}, 1: {'weight': 1}, 3: {'weight': 1}}, 3: {2: {'weight': 1}}}",erdos-renyi_4-nodal_edge-prob-0.5,BFGS,"(0, 0, 1, 0)",14.0,4.0,4.0,1024.0,6.0,"(0, 1, 2, 3)",7.0,41.9798948764801
54,3.0,2.999999999999728,3.0,"[0.56643885 0.40830177 0.29969625 0.21343235 0.13240676 0.07661581
 0.03268182]",0.0,"{(1, 0, 1, 0): 130, (1, 1, 0, 1): 270, (0, 1, 0, 1): 140, (0, 0, 1, 0): 217, (0, 1, 1, 0): 127, (1, 0, 0, 1): 140}",3.0,3.0,"[0.3233521  0.78348752 1.00317766 1.15414567 1.30697862 1.40205678
 1.51138517]","{0: {1: {'weight': 1}, 2: {'weight': 1}}, 1: {0: {'weight': 1}, 2: {'weight': 1}}, 2: {0: {'weight': 1}, 1: {'weight': 1}, 3: {'weight': 1}}, 3: {2: {'weight': 1}}}",erdos-renyi_4-nodal_edge-prob-0.5,BFGS,"(1, 1, 0, 1)",13.0,4.0,4.0,1024.0,7.0,"(0, 1, 2, 3)",7.0,59.92008018493652
55,3.0,2.9999999999934457,3.0,"[0.56695488 0.42289049 0.33295858 0.24831689 0.18346827 0.12088402
 0.06022553 0.01974277]",0.0,"{(0, 1, 1, 0): 156, (1, 0, 0, 1): 162, (0, 1, 0, 1): 132, (1, 1, 0, 1): 221, (0, 0, 1, 0): 200, (1, 0, 1, 0): 153}",3.0,3.0,"[0.3056772  0.7293868  0.93541915 1.08938507 1.22263925 1.33014988
 1.4166689  1.51238271]","{0: {1: {'weight': 1}, 2: {'weight': 1}}, 1: {0: {'weight': 1}, 2: {'weight': 1}}, 2: {0: {'weight': 1}, 1: {'weight': 1}, 3: {'weight': 1}}, 3: {2: {'weight': 1}}}",erdos-renyi_4-nodal_edge-prob-0.5,BFGS,"(1, 1, 0, 1)",12.0,4.0,4.0,1024.0,8.0,"(0, 1, 2, 3)",7.0,82.62350487709045
56,3.0,2.7134953837828113,2.716796875,[0.32932434],0.0,"{(0, 1, 0, 1): 126, (1, 0, 1, 0): 147, (0, 0, 0, 1): 105, (1, 0, 0, 1): 120, (1, 1, 1, 0): 126, (0, 1, 1, 1): 41, (1, 0, 1, 1): 37, (1, 0, 0, 0): 34, (0, 0, 1, 1): 62, (0, 1, 1, 0): 130, (1, 1, 0, 0): 54, (0, 0, 0, 0): 5, (0, 1, 0, 0): 32, (1, 1, 1, 1): 5}",3.0,3.0,[0.65290918],"{0: {1: {'weight': 1}, 3: {'weight': 1}}, 1: {0: {'weight': 1}, 3: {'weight': 1}}, 2: {3: {'weight': 1}}, 3: {0: {'weight': 1}, 1: {'weight': 1}, 2: {'weight': 1}}}",erdos-renyi_4-nodal_edge-prob-0.5,BFGS,"(1, 0, 1, 0)",7.0,4.0,4.0,1024.0,1.0,"(0, 1, 2, 3)",8.0,0.5177035331726074
57,3.0,2.9035473441289765,2.8974609375,[0.4283675  0.20082259],0.0,"{(1, 0, 1, 0): 136, (0, 1, 1, 0): 151, (0, 0, 0, 1): 183, (1, 1, 1, 0): 168, (1, 0, 0, 1): 145, (1, 0, 0, 0): 8, (0, 1, 0, 1): 161, (0, 0, 1, 1): 14, (1, 0, 1, 1): 10, (0, 1, 0, 0): 6, (0, 1, 1, 1): 10, (0, 0, 1, 0): 5, (1, 1, 1, 1): 1, (1, 1, 0, 1): 8, (1, 1, 0, 0): 13, (0, 0, 0, 0): 5}",3.0,3.0,[0.60682581 1.26033459],"{0: {1: {'weight': 1}, 3: {'weight': 1}}, 1: {0: {'weight': 1}, 3: {'weight': 1}}, 2: {3: {'weight': 1}}, 3: {0: {'weight': 1}, 1: {'weight': 1}, 2: {'weight': 1}}}",erdos-renyi_4-nodal_edge-prob-0.5,BFGS,"(0, 0, 0, 1)",13.0,4.0,4.0,1024.0,2.0,"(0, 1, 2, 3)",8.0,2.6327462196350098
58,3.0,2.9948690269200156,2.9931640625,[0.47081044 0.27217876 0.14122079],0.0,"{(0, 0, 0, 1): 198, (0, 1, 0, 1): 171, (1, 0, 0, 1): 144, (1, 1, 1, 0): 186, (0, 1, 1, 0): 169, (1, 0, 1, 0): 149, (1, 1, 0, 0): 3, (0, 1, 0, 0): 2, (0, 0, 1, 1): 1, (0, 1, 1, 1): 1}",3.0,3.0,[0.55081796 1.15008145 1.26194976],"{0: {1: {'weight': 1}, 3: {'weight': 1}}, 1: {0: {'weight': 1}, 3: {'weight': 1}}, 2: {3: {'weight': 1}}, 3: {0: {'weight': 1}, 1: {'weight': 1}, 2: {'weight': 1}}}",erdos-renyi_4-nodal_edge-prob-0.5,BFGS,"(0, 0, 0, 1)",11.0,4.0,4.0,1024.0,3.0,"(0, 1, 2, 3)",8.0,6.058487415313721
59,3.0,2.9999999999865143,3.0,[0.53614565 0.33235983 0.18225579 0.06440491],0.0,"{(0, 0, 0, 1): 204, (1, 1, 1, 0): 214, (1, 0, 0, 1): 164, (1, 0, 1, 0): 163, (0, 1, 1, 0): 145, (0, 1, 0, 1): 134}",3.0,3.0,[0.48334542 1.08186643 1.26555588 1.51672559],"{0: {1: {'weight': 1}, 3: {'weight': 1}}, 1: {0: {'weight': 1}, 3: {'weight': 1}}, 2: {3: {'weight': 1}}, 3: {0: {'weight': 1}, 1: {'weight': 1}, 2: {'weight': 1}}}",erdos-renyi_4-nodal_edge-prob-0.5,BFGS,"(1, 1, 1, 0)",24.0,4.0,4.0,1024.0,4.0,"(0, 1, 2, 3)",8.0,16.62051224708557
60,3.0,2.999999999910865,3.0,[0.5312736  0.35310426 0.21956784 0.09743213 0.02774256],0.0,"{(1, 1, 1, 0): 230, (0, 1, 1, 0): 154, (1, 0, 0, 1): 130, (0, 0, 0, 1): 215, (1, 0, 1, 0): 153, (0, 1, 0, 1): 142}",3.0,3.0,[0.39774876 0.93934412 1.18131937 1.34432099 1.50803008],"{0: {1: {'weight': 1}, 3: {'weight': 1}}, 1: {0: {'weight': 1}, 3: {'weight': 1}}, 2: {3: {'weight': 1}}, 3: {0: {'weight': 1}, 1: {'weight': 1}, 2: {'weight': 1}}}",erdos-renyi_4-nodal_edge-prob-0.5,BFGS,"(1, 1, 1, 0)",15.0,4.0,4.0,1024.0,5.0,"(0, 1, 2, 3)",8.0,27.300194025039673
61,3.0,2.9999999999861258,3.0,[0.55969894 0.37908652 0.26715031 0.15576155 0.07131859 0.03427031],0.0,"{(0, 0, 0, 1): 246, (0, 1, 0, 1): 132, (0, 1, 1, 0): 125, (1, 1, 1, 0): 231, (1, 0, 1, 0): 158, (1, 0, 0, 1): 132}",3.0,3.0,[0.34983705 0.85270946 1.07307568 1.25801722 1.37616429 1.5152587 ],"{0: {1: {'weight': 1}, 3: {'weight': 1}}, 1: {0: {'weight': 1}, 3: {'weight': 1}}, 2: {3: {'weight': 1}}, 3: {0: {'weight': 1}, 1: {'weight': 1}, 2: {'weight': 1}}}",erdos-renyi_4-nodal_edge-prob-0.5,BFGS,"(0, 0, 0, 1)",14.0,4.0,4.0,1024.0,6.0,"(0, 1, 2, 3)",8.0,42.239319801330566
62,3.0,2.9999999999998157,3.0,"[0.56643799 0.40829978 0.29969497 0.2134329  0.13240807 0.07661741
 0.0326821 ]",0.0,"{(1, 1, 1, 0): 244, (0, 1, 1, 0): 141, (0, 0, 0, 1): 271, (0, 1, 0, 1): 132, (1, 0, 0, 1): 122, (1, 0, 1, 0): 114}",3.0,3.0,"[0.32336119 0.78350186 1.00318311 1.15415609 1.30699051 1.40206913
 1.51139888]","{0: {1: {'weight': 1}, 3: {'weight': 1}}, 1: {0: {'weight': 1}, 3: {'weight': 1}}, 2: {3: {'weight': 1}}, 3: {0: {'weight': 1}, 1: {'weight': 1}, 2: {'weight': 1}}}",erdos-renyi_4-nodal_edge-prob-0.5,BFGS,"(0, 0, 0, 1)",13.0,4.0,4.0,1024.0,7.0,"(0, 1, 2, 3)",8.0,60.19156885147095
