Tue Jun  9 19:23:24 2020    QAOA-profile-p4

         118850644 function calls (118296919 primitive calls) in 96.043 seconds

   Ordered by: call count

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     4013    0.014    0.000    0.026    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\qiskit\transpiler\runningpassmanager.py:35(__init__)
     4013    0.080    0.000   48.596    0.012 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\qiskit\transpiler\runningpassmanager.py:95(run)
     4013    0.006    0.000    0.012    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\qiskit\transpiler\runningpassmanager.py:212(__init__)
     4013    0.007    0.000    0.019    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\qiskit\transpiler\runningpassmanager.py:299(__init__)
     4013    0.007    0.000    0.007    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\qiskit\transpiler\passmanager.py:33(__init__)
     4013    0.035    0.000    0.081    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\qiskit\dagcircuit\dagcircuit.py:59(__new__)
     4013    0.012    0.000    0.012    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\qiskit\dagcircuit\dagcircuit.py:67(__init__)
     4013    0.032    0.000    0.334    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\qiskit\dagcircuit\dagcircuit.py:182(add_qreg)
     4013    0.024    0.000    0.244    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\qiskit\dagcircuit\dagcircuit.py:192(add_creg)
     4013    0.415    0.000   13.415    0.003 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\qiskit\converters\circuit_to_dag.py:20(circuit_to_dag)
     4013    0.529    0.000    7.308    0.002 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\qiskit\converters\dag_to_circuit.py:19(dag_to_circuit)
     4013    0.007    0.000    0.013    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\qiskit\transpiler\fencedobjs.py:58(__init__)
     4013    0.014    0.000   48.884    0.012 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\qiskit\transpiler\passmanager.py:172(run)
     4013    0.018    0.000    0.139    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\qiskit\transpiler\passmanager.py:220(_create_running_passmanager)
     4013    0.134    0.000   48.869    0.012 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\qiskit\transpiler\passmanager.py:257(_run_single_circuit)
     4013    0.008    0.000    0.008    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\qiskit\transpiler\passmanager_config.py:22(__init__)
     4013    0.006    0.000    0.011    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\qiskit\transpiler\passes\layout\trivial_layout.py:34(__init__)
     4013    0.010    0.000    0.020    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\qiskit\transpiler\passes\layout\set_layout.py:28(__init__)
     4013    0.010    0.000    0.015    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\qiskit\transpiler\passes\layout\dense_layout.py:39(__init__)
     4013    0.007    0.000    0.011    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\qiskit\transpiler\passes\layout\full_ancilla_allocation.py:36(__init__)
     4013    0.006    0.000    0.012    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\qiskit\transpiler\passes\layout\layout_2q_distance.py:34(__init__)
     4013    0.010    0.000    0.014    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\qiskit\transpiler\passes\routing\stochastic_swap.py:52(__init__)
     4013    0.006    0.000    0.011    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\qiskit\transpiler\passes\basis\unroller.py:29(__init__)
     4013    0.584    0.000    5.142    0.001 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\qiskit\transpiler\passes\basis\unroller.py:39(run)
     4013    0.006    0.000    0.009    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\qiskit\transpiler\passes\optimization\optimize_1q_gates.py:36(__init__)
     4013    0.005    0.000    0.229    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\qiskit\transpiler\passes\optimization\remove_reset_in_zero_state.py:24(run)
     4013    0.006    0.000    0.010    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\qiskit\transpiler\passes\utils\check_map.py:28(__init__)
     4013    0.005    0.000    0.009    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\qiskit\transpiler\passes\utils\check_cx_direction.py:28(__init__)
     4013    0.005    0.000    0.008    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\qiskit\transpiler\passes\utils\cx_direction.py:38(__init__)
     4013    0.006    0.000    0.010    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\qiskit\transpiler\passes\utils\fixed_point.py:30(__init__)
     4013    0.114    0.000    3.819    0.001 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\qiskit\transpiler\preset_passmanagers\level1.py:49(level_1_pass_manager)
     4013    0.016    0.000    0.022    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\qiskit\execute.py:34(_log_submission_time)
     4013    0.084    0.000   57.410    0.014 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\qiskit\execute.py:40(execute)
     4013    0.027    0.000    0.040    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\qiskit\dagcircuit\retworkx_dagcircuit.py:43(__init__)
     4013    0.001    0.000    0.001    0.000 {method '_is_owned' of '_thread.RLock' objects}
     4013    0.009    0.000    0.009    0.000 {method '_acquire_restore' of '_thread.RLock' objects}
     4013    0.003    0.000    0.003    0.000 {method '_release_save' of '_thread.RLock' objects}
     4013    0.004    0.000    0.004    0.000 {method '__enter__' of '_thread.RLock' objects}
     4013    0.002    0.000    0.002    0.000 {method '__exit__' of '_thread.RLock' objects}
     4013    0.001    0.000    0.001    0.000 {method 'keys' of 'collections.OrderedDict' objects}
     4013    0.019    0.000    0.019    0.000 {method 'put' of '_queue.SimpleQueue' objects}
     2950    0.001    0.000    0.001    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\numpy\core\fromnumeric.py:93(_take_dispatcher)
     2950    0.003    0.000    0.013    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\numpy\core\fromnumeric.py:97(take)
     2950    0.003    0.000    0.018    0.000 <__array_function__ internals>:2(take)
     2950    0.007    0.000    0.007    0.000 {method 'take' of 'numpy.ndarray' objects}
     2772    0.003    0.000    0.003    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\numpy\core\fromnumeric.py:74(<dictcomp>)
     2772    0.008    0.000    0.029    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\numpy\core\fromnumeric.py:73(_wrapreduction)
     2758    0.001    0.000    0.001    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\numpy\core\fromnumeric.py:2546(_amax_dispatcher)
     2758    0.006    0.000    0.035    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\numpy\core\fromnumeric.py:2551(amax)
     2758    0.003    0.000    0.040    0.000 <__array_function__ internals>:2(amax)
     1475    0.001    0.000    0.001    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\numpy\core\fromnumeric.py:993(_argsort_dispatcher)
     1475    0.003    0.000    0.013    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\numpy\core\fromnumeric.py:997(argsort)
     1475    0.003    0.000    0.019    0.000 <__array_function__ internals>:2(argsort)
     1475    0.007    0.000    0.007    0.000 {method 'argsort' of 'numpy.ndarray' objects}
     1471    0.001    0.000    0.001    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\numpy\core\_asarray.py:88(asanyarray)
     1471    0.000    0.000    0.000    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\numpy\core\fromnumeric.py:1689(_ravel_dispatcher)
     1471    0.004    0.000    0.009    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\numpy\core\fromnumeric.py:1693(ravel)
     1471    0.002    0.000    0.013    0.000 <__array_function__ internals>:2(ravel)
     1471    0.003    0.000    0.003    0.000 {method 'ravel' of 'numpy.ndarray' objects}
       42    0.000    0.000    0.000    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\threading.py:507(is_set)
       40    0.000    0.000    0.000    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\threading.py:1050(_wait_for_tstate_lock)
       40    0.000    0.000    0.000    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\threading.py:1092(is_alive)
       40    0.001    0.000    0.001    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\zmq\sugar\socket.py:342(send)
       40    0.000    0.000    0.000    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\ipykernel\iostream.py:93(_event_pipe)
       40    0.000    0.000    0.001    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\ipykernel\iostream.py:197(schedule)
       36    0.000    0.000    0.000    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\ipykernel\iostream.py:309(_is_master_process)
       36    0.000    0.000    0.000    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\ipykernel\iostream.py:322(_schedule_flush)
       36    0.000    0.000    0.001    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\ipykernel\iostream.py:384(write)
       36    0.000    0.000    0.000    0.000 {built-in method nt.getpid}
       36    0.000    0.000    0.000    0.000 {built-in method numpy.core._multiarray_umath.dragon4_positional}
     24/6    0.000    0.000    0.000    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\numpy\core\arrayprint.py:738(recurser)
       24    0.000    0.000    0.000    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\numpy\core\arrayprint.py:933(<genexpr>)
       24    0.000    0.000    0.000    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\numpy\core\arrayprint.py:938(<genexpr>)
       24    0.000    0.000    0.000    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\numpy\core\arrayprint.py:942(<genexpr>)
       24    0.000    0.000    0.000    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\numpy\core\arrayprint.py:943(<genexpr>)
       24    0.000    0.000    0.000    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\scipy\_lib\six.py:132(<genexpr>)
       24    0.000    0.000    0.000    0.000 {built-in method numpy.geterrobj}
       18    0.000    0.000    0.000    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\numpy\core\arrayprint.py:715(_extendLine)
       18    0.000    0.000    0.000    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\numpy\core\arrayprint.py:967(__call__)
       18    0.000    0.000    0.000    0.000 {method 'split' of 'str' objects}
       18    0.000    0.000    0.000    0.000 {method 'rstrip' of 'str' objects}
       12    0.000    0.000    0.000    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\numpy\core\_ufunc_config.py:39(seterr)
       12    0.000    0.000    0.000    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\numpy\core\_ufunc_config.py:139(geterr)
       12    0.000    0.000    0.000    0.000 {built-in method numpy.seterrobj}
       10    0.000    0.000    0.000    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\numpy\core\fromnumeric.py:2671(_amin_dispatcher)
       10    0.000    0.000    0.000    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\numpy\core\fromnumeric.py:2676(amin)
       10    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(amin)
        9    0.000    0.000    0.000    0.000 {built-in method _thread.get_ident}
        8    0.000    0.000    0.000    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\copyreg.py:96(_slotnames)
        8    0.000    0.000    0.000    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\numpy\core\numerictypes.py:293(issubclass_)
        8    0.000    0.000    0.000    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\scipy\_lib\six.py:131(callable)
        8    0.000    0.000    0.000    0.000 {method 'get' of 'mappingproxy' objects}
        8    0.000    0.000    0.000    0.000 {built-in method numpy.zeros}
        6    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:222(_verbose_message)
        6    0.000    0.000    0.000    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\abc.py:141(__subclasscheck__)
        6    0.000    0.000    0.000    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\numpy\core\_ufunc_config.py:437(__init__)
        6    0.000    0.000    0.000    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\numpy\core\_ufunc_config.py:441(__enter__)
        6    0.000    0.000    0.000    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\numpy\core\_ufunc_config.py:446(__exit__)
        6    0.000    0.000    0.000    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\numpy\core\arrayprint.py:74(<dictcomp>)
        6    0.000    0.000    0.000    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\numpy\core\arrayprint.py:69(_make_options_dict)
        6    0.000    0.000    0.001    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\numpy\core\arrayprint.py:381(<lambda>)
        6    0.000    0.000    0.000    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\numpy\core\arrayprint.py:372(_get_formatdict)
        6    0.000    0.000    0.001    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\numpy\core\arrayprint.py:425(_get_format_function)
        6    0.000    0.000    0.001    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\numpy\core\arrayprint.py:477(wrapper)
        6    0.000    0.000    0.001    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\numpy\core\arrayprint.py:494(_array2string)
        6    0.000    0.000    0.001    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\numpy\core\arrayprint.py:532(array2string)
        6    0.000    0.000    0.000    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\numpy\core\arrayprint.py:729(_formatArray)
        6    0.000    0.000    0.000    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\numpy\core\arrayprint.py:847(_none_or_positive_arg)
        6    0.000    0.000    0.001    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\numpy\core\arrayprint.py:856(__init__)
        6    0.000    0.000    0.001    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\numpy\core\arrayprint.py:883(fillFormat)
        6    0.000    0.000    0.001    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\numpy\core\arrayprint.py:1489(_array_str_implementation)
        6    0.000    0.000    0.000    0.000 C:\Users\joost\Documents\GitHub\bep\Implementation\ZhouClass\QAOA_INTERP.py:19(INTERP_next_angles)
        6    0.000    0.000    0.000    0.000 {built-in method _abc._abc_subclasscheck}
        6    0.000    0.000    0.000    0.000 {method 'copy' of 'dict' objects}
        6    0.000    0.000    0.000    0.000 {method 'discard' of 'set' objects}
        6    0.000    0.000    0.000    0.000 {built-in method builtins.locals}
        6    0.000    0.000    0.003    0.000 {built-in method builtins.print}
        6    0.000    0.000    0.000    0.000 {built-in method _imp.acquire_lock}
        6    0.000    0.000    0.000    0.000 {built-in method _imp.release_lock}
        5    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:58(<listcomp>)
        5    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:56(_path_join)
        4    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:321(<genexpr>)
        4    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:855(__enter__)
        4    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:859(__exit__)
        4    0.000    0.000    0.000    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\_collections_abc.py:72(_check_methods)
        4    0.000    0.000    0.000    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\_collections_abc.py:92(__subclasshook__)
        4    0.000    0.000    0.000    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\logging\__init__.py:212(_acquireLock)
        4    0.000    0.000    0.000    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\logging\__init__.py:221(_releaseLock)
        4    0.000    0.000    0.000    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\logging\__init__.py:1600(getEffectiveLevel)
        4    0.000    0.000    0.000    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\numpy\core\numerictypes.py:365(issubdtype)
        4    0.000    0.000    0.000    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\numpy\core\fromnumeric.py:2232(_any_dispatcher)
        4    0.000    0.000    0.000    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\numpy\core\fromnumeric.py:2236(any)
        4    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(any)
        4    0.000    0.000    0.000    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\numpy\lib\type_check.py:81(_asfarray_dispatcher)
        4    0.000    0.000    0.000    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\numpy\lib\type_check.py:85(asfarray)
        4    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(asfarray)
        4    0.000    0.000   96.040   24.010 C:\Users\joost\Documents\GitHub\bep\Implementation\ZhouClass\QAOA.py:66(find_local_angles)
        4    0.000    0.000    0.000    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\scipy\optimize\optimize.py:114(__getattr__)
        4    0.000    0.000    0.000    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\scipy\optimize\optimize.py:139(_check_unknown_options)
        4    0.000    0.000    0.000    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\scipy\optimize\optimize.py:320(wrap_function)
        4    0.111    0.028   96.039   24.010 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\scipy\optimize\optimize.py:456(_minimize_neldermead)
        4    0.000    0.000   96.040   24.010 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\scipy\optimize\_minimize.py:47(minimize)
        4    0.000    0.000    0.000    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\scipy\optimize\_minimize.py:809(standardize_constraints)
        4    0.000    0.000    0.000    0.000 {method 'acquire' of '_thread.RLock' objects}
        4    0.000    0.000    0.000    0.000 {method 'release' of '_thread.RLock' objects}
        4    0.000    0.000    0.000    0.000 {method 'flatten' of 'numpy.ndarray' objects}
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:51(_r_long)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:74(_path_stat)
        3    0.000    0.000    0.000    0.000 {built-in method nt.fspath}
        2    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:403(cached)
        2    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:62(_path_split)
        2    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:271(cache_from_source)
        2    0.000    0.000    0.000    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\marshmallow\schema.py:414(set_class)
        2    0.000    0.000    0.000    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\marshmallow\fields.py:404(root)
        2    0.000    0.000    0.000    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\marshmallow\fields.py:554(<listcomp>)
        2    0.000    0.000    0.000    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\marshmallow\fields.py:551(_nested_normalized_option)
        2    0.000    0.000    0.000    0.000 {method 'rsplit' of 'str' objects}
      2/1    0.000    0.000   96.043   96.043 {built-in method builtins.exec}
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:35(_new_module)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:58(__init__)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:78(acquire)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:103(release)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:36(_relax_case)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:143(__init__)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:147(__enter__)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:151(__exit__)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:176(cb)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:157(_get_module_lock)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:211(_call_with_frames_removed)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:307(__init__)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:311(__enter__)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:318(__exit__)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:369(__init__)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:424(has_location)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:504(_init_module_attrs)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:576(module_from_spec)
        1    0.000    0.000    0.001    0.001 <frozen importlib._bootstrap>:663(_load_unlocked)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:719(find_spec)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:792(find_spec)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:873(_find_spec_legacy)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:882(_find_spec)
        1    0.000    0.000    0.001    0.001 <frozen importlib._bootstrap>:948(_find_and_load_unlocked)
        1    0.000    0.000    0.001    0.001 <frozen importlib._bootstrap>:978(_find_and_load)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:84(_path_is_mode_type)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:93(_path_isfile)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:369(_get_cached)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:401(_check_name_wrapper)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:438(_classify_pyc)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:471(_validate_timestamp_pyc)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:523(_compile_bytecode)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:574(spec_from_file_location)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:719(create_module)
        1    0.000    0.000    0.001    0.001 <frozen importlib._bootstrap_external>:722(exec_module)
        1    0.000    0.000    0.001    0.001 <frozen importlib._bootstrap_external>:793(get_code)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:884(__init__)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:909(get_filename)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:914(get_data)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:951(path_stats)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1203(_path_importer_cache)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1240(_get_spec)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1272(find_spec)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1351(_get_spec)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1356(find_spec)
        1    0.000    0.000    0.000    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\weakref.py:408(__setitem__)
        1    0.000    0.000    0.000    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\_weakrefset.py:81(add)
        1    0.000    0.000    0.000    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\threading.py:249(_release_save)
        1    0.000    0.000    0.000    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\threading.py:252(_acquire_restore)
        1    0.000    0.000    0.000    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\threading.py:255(_is_owned)
        1    0.000    0.000    0.000    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\threading.py:499(__init__)
        1    0.000    0.000    0.006    0.006 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\threading.py:534(wait)
        1    0.000    0.000    0.000    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\threading.py:763(__init__)
        1    0.000    0.000    0.006    0.006 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\threading.py:834(start)
        1    0.000    0.000    0.000    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\threading.py:1116(daemon)
        1    0.000    0.000    0.000    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\threading.py:1131(daemon)
        1    0.000    0.000    0.000    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\threading.py:1225(current_thread)
        1    0.000    0.000    0.000    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\copy.py:237(_deepcopy_dict)
        1    0.000    0.000    0.000    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\copy.py:253(_keep_alive)
        1    0.000    0.000    0.000    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\IPython\external\qt_loaders.py:47(find_module)
        1    0.000    0.000   96.043   96.043 C:\Users\joost\Documents\GitHub\bep\Implementation\ZhouClass\QAOA_INTERP.py:11(get_angles_INTERP)
        1    0.000    0.000   96.043   96.043 <string>:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\marshmallow\schema.py:908(_normalize_nested_options)
        1    0.000    0.000    0.000    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\marshmallow\schema.py:990(<listcomp>)
        1    0.000    0.000    0.000    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\marshmallow\schema.py:1003(<listcomp>)
        1    0.000    0.000    0.000    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\marshmallow\schema.py:944(_init_fields)
        1    0.000    0.000    0.000    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\marshmallow\schema.py:364(__init__)
