Tue Jun 23 13:33:29 2020    pso-self

         14577833 function calls (14523029 primitive calls) in 13.171 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     3300    0.016    0.000    0.052    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\qiskit\circuit\quantumcircuit.py:605(add_register)
     1100    0.016    0.000    5.130    0.005 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\qiskit\transpiler\runningpassmanager.py:95(run)
    16520    0.015    0.000    0.088    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\qiskit\circuit\library\standard_gates\u1.py:78(__init__)
     1100    0.015    0.000    3.986    0.004 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\concurrent\futures\_base.py:408(result)
    19803    0.015    0.000    0.015    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\qiskit\transpiler\passes\optimization\optimize_1q_gates.py:83(<listcomp>)
    11000    0.015    0.000    0.063    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\marshmallow\schema.py:1192(_invoke_processors)
    41800    0.015    0.000    0.054    0.000 <frozen importlib._bootstrap>:1009(_handle_fromlist)
    18564    0.015    0.000    0.018    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\networkx\classes\reportviews.py:906(__init__)
    11000    0.015    0.000    0.017    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\qiskit\circuit\controlledgate.py:142(ctrl_state)
    19803    0.014    0.000    0.045    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\qiskit\circuit\instruction.py:165(is_parameterized)
    20900    0.014    0.000    0.196    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\inspect.py:3010(bind)
     1100    0.014    0.000    6.748    0.006 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\qiskit\execute.py:40(execute)
     4400    0.014    0.000    0.172    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\qiskit\circuit\quantumcircuit.py:1637(rx)
